,RunId,iteration,Step,avg_consumer_income,consumer_proffer,consumer_reselling,consumer_recycling,consumer_landfilling,consumer_storing,consumer_buying_new,consumer_buying_used,consumer_recycle_manufactor,consumer_recycle_recycler,avg_new_product_price,avg_used_product_price,new_price_to_income,used_price_to_income
109,0,0,109,6279.6127,3166,134,714,6,5980,0,0,196,518,4930.1,2478,0.7850961891328108,0.39461032365897347
110,0,0,110,6307.1161,0,0,0,0,0,8898,1102,0,0,4930.1,2480,0.7816726253065169,0.3932066511348982
111,0,0,111,6334.3182,3198,114,724,16,5948,0,0,176,548,4932.5,2484,0.7786946983496977,0.3921495449975974
112,0,0,112,6363.2722,0,0,0,0,0,8795,1205,0,0,4945.8,2485,0.7772416210640808,0.39052234792030427
113,0,0,113,6390.6813,3296,132,566,13,5993,0,0,164,402,4945.8,2485,0.7739080964653956,0.38884743008542766
114,0,0,114,6418.8945,0,0,0,0,0,8907,1093,0,0,4945.8,2486,0.7705065101163447,0.3872941049272581
115,0,0,115,6446.2574,3059,141,555,10,6235,0,0,144,411,4952.5,2487,0.7682752475878484,0.38580525810216637
116,0,0,116,6472.4569,0,0,0,0,0,8808,1192,0,0,4952.5,2487,0.7651653887413294,0.3842435783543031
117,0,0,117,6501.3436,3202,128,596,8,6066,0,0,159,437,4952.5,2488,0.7617656141109047,0.38269012577646255
118,0,0,118,6527.7362,0,0,0,0,0,8893,1107,0,0,4956.0,2490,0.7592218570352153,0.3814492380988067
119,0,0,119,6554.3612,3157,91,549,2,6201,0,0,135,414,4963.8,2494,0.7573278079334413,0.3805100030190585
120,0,0,120,6581.9776,0,0,0,0,0,8732,1268,0,0,4963.8,2494,0.7541502420184475,0.37891347427253474
